NR_TURNO,NM_MUNICIPIO,NR_SECAO,DS_CARGO_PERGUNTA,SG_PARTIDO,QT_APTOS,QT_COMPARECIMENTO,QT_ABSTENCOES,DS_TIPO_VOTAVEL,NM_VOTAVEL,QT_VOTOS
1,MARÍLIA,315,Prefeito,PSOL,406,282,124,Nominal,NAYARA MAZINI,7
1,MARÍLIA,315,Prefeito,#NULO#,406,282,124,Nulo,Nulo,15
1,MARÍLIA,316,Prefeito,PSL,385,284,101,Nominal,REGIANE MELLO,1
1,MARÍLIA,316,Prefeito,PSDB,385,284,101,Nominal,DANIEL ALONSO,92
1,MARÍLIA,316,Prefeito,#NULO#,385,284,101,Branco,Branco,20
1,MARÍLIA,316,Prefeito,#NULO#,385,284,101,Nulo,Nulo,27
1,MARÍLIA,316,Prefeito,PODE,385,284,101,Nominal,CAMARINHA,118
1,MARÍLIA,316,Prefeito,PRTB,385,284,101,Nominal,JULIANO DA CAMPESTRE,19
1,MARÍLIA,316,Prefeito,PV,385,284,101,Nominal,CAPITÃO ELITON,1
1,MARÍLIA,316,Prefeito,PDT,385,284,101,Nominal,ADÃO BRITO,1
1,MARÍLIA,316,Prefeito,PSOL,385,284,101,Nominal,NAYARA MAZINI,3
1,MARÍLIA,316,Prefeito,PT,385,284,101,Nominal,PROFESSOR JUVENAL,2
1,MARÍLIA,317,Prefeito,PV,431,321,110,Nominal,CAPITÃO ELITON,3
1,MARÍLIA,317,Prefeito,PODE,431,321,110,Nominal,CAMARINHA,52
1,MARÍLIA,317,Prefeito,PSDB,431,321,110,Nominal,DANIEL ALONSO,163
1,MARÍLIA,317,Prefeito,#NULO#,431,321,110,Nulo,Nulo,27
1,MARÍLIA,317,Prefeito,#NULO#,431,321,110,Branco,Branco,15
1,MARÍLIA,317,Prefeito,PDT,431,321,110,Nominal,ADÃO BRITO,5
1,MARÍLIA,317,Prefeito,PCO,431,321,110,Nominal,LILIAN MIRANDA,2
1,MARÍLIA,317,Prefeito,PT,431,321,110,Nominal,PROFESSOR JUVENAL,5
1,MARÍLIA,317,Prefeito,PSL,431,321,110,Nominal,REGIANE MELLO,3
1,MARÍLIA,317,Prefeito,PSOL,431,321,110,Nominal,NAYARA MAZINI,22
1,MARÍLIA,317,Prefeito,PRTB,431,321,110,Nominal,JULIANO DA CAMPESTRE,24
1,MARÍLIA,320,Prefeito,PSOL,433,307,126,Nominal,NAYARA MAZINI,12
1,MARÍLIA,320,Prefeito,PT,433,307,126,Nominal,PROFESSOR JUVENAL,1
1,MARÍLIA,320,Prefeito,PDT,433,307,126,Nominal,ADÃO BRITO,2
1,MARÍLIA,320,Prefeito,PODE,433,307,126,Nominal,CAMARINHA,79
1,MARÍLIA,320,Prefeito,PRTB,433,307,126,Nominal,JULIANO DA CAMPESTRE,20
1,MARÍLIA,320,Prefeito,PSDB,433,307,126,Nominal,DANIEL ALONSO,139
1,MARÍLIA,320,Prefeito,#NULO#,433,307,126,Branco,Branco,18
1,MARÍLIA,320,Prefeito,#NULO#,433,307,126,Nulo,Nulo,26
1,MARÍLIA,320,Prefeito,PSL,433,307,126,Nominal,REGIANE MELLO,6
1,MARÍLIA,320,Prefeito,PV,433,307,126,Nominal,CAPITÃO ELITON,3
1,MARÍLIA,320,Prefeito,PCO,433,307,126,Nominal,LILIAN MIRANDA,1
1,MARÍLIA,321,Prefeito,PSDB,439,289,150,Nominal,DANIEL ALONSO,128
1,MARÍLIA,321,Prefeito,#NULO#,439,289,150,Nulo,Nulo,21
1,MARÍLIA,321,Prefeito,#NULO#,439,289,150,Branco,Branco,29
1,MARÍLIA,321,Prefeito,PRTB,439,289,150,Nominal,JULIANO DA CAMPESTRE,19
1,MARÍLIA,321,Prefeito,PDT,439,289,150,Nominal,ADÃO BRITO,2
1,MARÍLIA,321,Prefeito,PV,439,289,150,Nominal,CAPITÃO ELITON,2
1,MARÍLIA,321,Prefeito,PODE,439,289,150,Nominal,CAMARINHA,67
1,MARÍLIA,321,Prefeito,PSL,439,289,150,Nominal,REGIANE MELLO,2
1,MARÍLIA,321,Prefeito,PSOL,439,289,150,Nominal,NAYARA MAZINI,17
1,MARÍLIA,321,Prefeito,PT,439,289,150,Nominal,PROFESSOR JUVENAL,2
1,MARÍLIA,322,Prefeito,PDT,389,291,98,Nominal,ADÃO BRITO,1
1,MARÍLIA,322,Prefeito,PRTB,389,291,98,Nominal,JULIANO DA CAMPESTRE,18
1,MARÍLIA,322,Prefeito,PV,389,291,98,Nominal,CAPITÃO ELITON,2
1,MARÍLIA,322,Prefeito,PSOL,389,291,98,Nominal,NAYARA MAZINI,10
1,MARÍLIA,322,Prefeito,PT,389,291,98,Nominal,PROFESSOR JUVENAL,5
1,MARÍLIA,322,Prefeito,#NULO#,389,291,98,Branco,Branco,25
1,MARÍLIA,322,Prefeito,PSDB,389,291,98,Nominal,DANIEL ALONSO,139
1,MARÍLIA,322,Prefeito,#NULO#,389,291,98,Nulo,Nulo,29
1,MARÍLIA,322,Prefeito,PODE,389,291,98,Nominal,CAMARINHA,58
1,MARÍLIA,322,Prefeito,PSL,389,291,98,Nominal,REGIANE MELLO,4
1,MARÍLIA,323,Prefeito,PSDB,334,207,127,Nominal,DANIEL ALONSO,95
1,MARÍLIA,323,Prefeito,#NULO#,334,207,127,Nulo,Nulo,18
1,MARÍLIA,323,Prefeito,#NULO#,334,207,127,Branco,Branco,7
1,MARÍLIA,323,Prefeito,PRTB,334,207,127,Nominal,JULIANO DA CAMPESTRE,22
1,MARÍLIA,323,Prefeito,PV,334,207,127,Nominal,CAPITÃO ELITON,3
1,MARÍLIA,323,Prefeito,PSOL,334,207,127,Nominal,NAYARA MAZINI,32
1,MARÍLIA,323,Prefeito,PT,334,207,127,Nominal,PROFESSOR JUVENAL,3
1,MARÍLIA,323,Prefeito,PSL,334,207,127,Nominal,REGIANE MELLO,2
1,MARÍLIA,323,Prefeito,PODE,334,207,127,Nominal,CAMARINHA,25
1,MARÍLIA,324,Prefeito,PRTB,374,240,134,Nominal,JULIANO DA CAMPESTRE,19
1,MARÍLIA,324,Prefeito,PODE,374,240,134,Nominal,CAMARINHA,62
1,MARÍLIA,324,Prefeito,#NULO#,374,240,134,Nulo,Nulo,22
1,MARÍLIA,324,Prefeito,PSDB,374,240,134,Nominal,DANIEL ALONSO,111
1,MARÍLIA,324,Prefeito,#NULO#,374,240,134,Branco,Branco,6
1,MARÍLIA,324,Prefeito,PSL,374,240,134,Nominal,REGIANE MELLO,3
1,MARÍLIA,324,Prefeito,PV,374,240,134,Nominal,CAPITÃO ELITON,1
1,MARÍLIA,324,Prefeito,PSOL,374,240,134,Nominal,NAYARA MAZINI,14
1,MARÍLIA,324,Prefeito,PT,374,240,134,Nominal,PROFESSOR JUVENAL,2
1,MARÍLIA,325,Prefeito,#NULO#,330,218,112,Branco,Branco,15
1,MARÍLIA,325,Prefeito,PRTB,330,218,112,Nominal,JULIANO DA CAMPESTRE,18
1,MARÍLIA,325,Prefeito,PDT,330,218,112,Nominal,ADÃO BRITO,1
1,MARÍLIA,325,Prefeito,PODE,330,218,112,Nominal,CAMARINHA,19
1,MARÍLIA,325,Prefeito,PSL,330,218,112,Nominal,REGIANE MELLO,2
1,MARÍLIA,325,Prefeito,#NULO#,330,218,112,Nulo,Nulo,12
1,MARÍLIA,325,Prefeito,PSDB,330,218,112,Nominal,DANIEL ALONSO,102
1,MARÍLIA,325,Prefeito,PV,330,218,112,Nominal,CAPITÃO ELITON,5
1,MARÍLIA,325,Prefeito,PT,330,218,112,Nominal,PROFESSOR JUVENAL,6
1,MARÍLIA,325,Prefeito,PSOL,330,218,112,Nominal,NAYARA MAZINI,38
1,MARÍLIA,326,Prefeito,PV,335,246,89,Nominal,CAPITÃO ELITON,1
1,MARÍLIA,326,Prefeito,PDT,335,246,89,Nominal,ADÃO BRITO,2
1,MARÍLIA,326,Prefeito,PT,335,246,89,Nominal,PROFESSOR JUVENAL,3
1,MARÍLIA,326,Prefeito,PSOL,335,246,89,Nominal,NAYARA MAZINI,4
1,MARÍLIA,326,Prefeito,PODE,335,246,89,Nominal,CAMARINHA,100
1,MARÍLIA,326,Prefeito,PSDB,335,246,89,Nominal,DANIEL ALONSO,76
1,MARÍLIA,326,Prefeito,PSL,335,246,89,Nominal,REGIANE MELLO,3
1,MARÍLIA,326,Prefeito,#NULO#,335,246,89,Branco,Branco,16
1,MARÍLIA,326,Prefeito,#NULO#,335,246,89,Nulo,Nulo,23
1,MARÍLIA,326,Prefeito,PRTB,335,246,89,Nominal,JULIANO DA CAMPESTRE,18
1,MARÍLIA,327,Prefeito,#NULO#,385,276,109,Branco,Branco,9
1,MARÍLIA,327,Prefeito,PRTB,385,276,109,Nominal,JULIANO DA CAMPESTRE,17
1,MARÍLIA,327,Prefeito,PSDB,385,276,109,Nominal,DANIEL ALONSO,108
1,MARÍLIA,327,Prefeito,#NULO#,385,276,109,Nulo,Nulo,18
1,MARÍLIA,327,Prefeito,PODE,385,276,109,Nominal,CAMARINHA,114
1,MARÍLIA,327,Prefeito,PV,385,276,109,Nominal,CAPITÃO ELITON,1
1,MARÍLIA,327,Prefeito,PSOL,385,276,109,Nominal,NAYARA MAZINI,8
1,MARÍLIA,327,Prefeito,PT,385,276,109,Nominal,PROFESSOR JUVENAL,1
1,MARÍLIA,328,Prefeito,PRTB,274,204,70,Nominal,JULIANO DA CAMPESTRE,2
1,MARÍLIA,328,Prefeito,PDT,274,204,70,Nominal,ADÃO BRITO,1
1,MARÍLIA,328,Prefeito,#NULO#,274,204,70,Branco,Branco,11
1,MARÍLIA,328,Prefeito,PSL,274,204,70,Nominal,REGIANE MELLO,2
1,MARÍLIA,328,Prefeito,#NULO#,274,204,70,Nulo,Nulo,9
1,MARÍLIA,328,Prefeito,PODE,274,204,70,Nominal,CAMARINHA,57
1,MARÍLIA,328,Prefeito,PSDB,274,204,70,Nominal,DANIEL ALONSO,115
1,MARÍLIA,328,Prefeito,PV,274,204,70,Nominal,CAPITÃO ELITON,1
1,MARÍLIA,328,Prefeito,PT,274,204,70,Nominal,PROFESSOR JUVENAL,2
1,MARÍLIA,328,Prefeito,PSOL,274,204,70,Nominal,NAYARA MAZINI,4
1,MARÍLIA,329,Prefeito,PV,322,229,93,Nominal,CAPITÃO ELITON,1
1,MARÍLIA,329,Prefeito,#NULO#,322,229,93,Nulo,Nulo,13
1,MARÍLIA,329,Prefeito,PSDB,322,229,93,Nominal,DANIEL ALONSO,79
1,MARÍLIA,329,Prefeito,#NULO#,322,229,93,Branco,Branco,13
1,MARÍLIA,329,Prefeito,PODE,322,229,93,Nominal,CAMARINHA,94
1,MARÍLIA,329,Prefeito,PT,322,229,93,Nominal,PROFESSOR JUVENAL,1
1,MARÍLIA,329,Prefeito,PSOL,322,229,93,Nominal,NAYARA MAZINI,14
1,MARÍLIA,329,Prefeito,PSL,322,229,93,Nominal,REGIANE MELLO,1
1,MARÍLIA,329,Prefeito,PRTB,322,229,93,Nominal,JULIANO DA CAMPESTRE,13
1,MARÍLIA,333,Prefeito,PV,459,325,134,Nominal,CAPITÃO ELITON,6
1,MARÍLIA,333,Prefeito,PT,459,325,134,Nominal,PROFESSOR JUVENAL,4
1,MARÍLIA,333,Prefeito,PSOL,459,325,134,Nominal,NAYARA MAZINI,14
1,MARÍLIA,333,Prefeito,PDT,459,325,134,Nominal,ADÃO BRITO,1
1,MARÍLIA,333,Prefeito,#NULO#,459,325,134,Branco,Branco,24
1,MARÍLIA,333,Prefeito,PRTB,459,325,134,Nominal,JULIANO DA CAMPESTRE,18
1,MARÍLIA,333,Prefeito,PSL,459,325,134,Nominal,REGIANE MELLO,4
1,MARÍLIA,333,Prefeito,#NULO#,459,325,134,Nulo,Nulo,32
1,MARÍLIA,333,Prefeito,PODE,459,325,134,Nominal,CAMARINHA,69
1,MARÍLIA,333,Prefeito,PSDB,459,325,134,Nominal,DANIEL ALONSO,153
1,MARÍLIA,335,Prefeito,PCO,430,308,122,Nominal,LILIAN MIRANDA,2
1,MARÍLIA,335,Prefeito,PV,430,308,122,Nominal,CAPITÃO ELITON,6
1,MARÍLIA,335,Prefeito,PT,430,308,122,Nominal,PROFESSOR JUVENAL,5
1,MARÍLIA,335,Prefeito,PODE,430,308,122,Nominal,CAMARINHA,48
1,MARÍLIA,335,Prefeito,PSOL,430,308,122,Nominal,NAYARA MAZINI,32
1,MARÍLIA,335,Prefeito,PSL,430,308,122,Nominal,REGIANE MELLO,4
1,MARÍLIA,335,Prefeito,PSDB,430,308,122,Nominal,DANIEL ALONSO,166
1,MARÍLIA,335,Prefeito,#NULO#,430,308,122,Nulo,Nulo,10
1,MARÍLIA,335,Prefeito,PRTB,430,308,122,Nominal,JULIANO DA CAMPESTRE,20
1,MARÍLIA,335,Prefeito,#NULO#,430,308,122,Branco,Branco,13
1,MARÍLIA,335,Prefeito,PDT,430,308,122,Nominal,ADÃO BRITO,2
1,MARÍLIA,336,Prefeito,PSL,384,267,117,Nominal,REGIANE MELLO,2
1,MARÍLIA,336,Prefeito,#NULO#,384,267,117,Nulo,Nulo,15
1,MARÍLIA,336,Prefeito,#NULO#,384,267,117,Branco,Branco,12
1,MARÍLIA,336,Prefeito,PSDB,384,267,117,Nominal,DANIEL ALONSO,100
1,MARÍLIA,336,Prefeito,PODE,384,267,117,Nominal,CAMARINHA,100
1,MARÍLIA,336,Prefeito,PSOL,384,267,117,Nominal,NAYARA MAZINI,4
1,MARÍLIA,336,Prefeito,PT,384,267,117,Nominal,PROFESSOR JUVENAL,3
1,MARÍLIA,336,Prefeito,PRTB,384,267,117,Nominal,JULIANO DA CAMPESTRE,25
1,MARÍLIA,336,Prefeito,PDT,384,267,117,Nominal,ADÃO BRITO,2
1,MARÍLIA,336,Prefeito,PV,384,267,117,Nominal,CAPITÃO ELITON,4
1,MARÍLIA,338,Prefeito,PSOL,390,284,106,Nominal,NAYARA MAZINI,8
1,MARÍLIA,338,Prefeito,PT,390,284,106,Nominal,PROFESSOR JUVENAL,2
1,MARÍLIA,338,Prefeito,PRTB,390,284,106,Nominal,JULIANO DA CAMPESTRE,17
1,MARÍLIA,338,Prefeito,#NULO#,390,284,106,Branco,Branco,22
1,MARÍLIA,338,Prefeito,#NULO#,390,284,106,Nulo,Nulo,23
1,MARÍLIA,338,Prefeito,PODE,390,284,106,Nominal,CAMARINHA,93
1,MARÍLIA,338,Prefeito,PSDB,390,284,106,Nominal,DANIEL ALONSO,116
1,MARÍLIA,338,Prefeito,PV,390,284,106,Nominal,CAPITÃO ELITON,3
1,MARÍLIA,339,Prefeito,PCO,439,285,154,Nominal,LILIAN MIRANDA,2
1,MARÍLIA,339,Prefeito,PV,439,285,154,Nominal,CAPITÃO ELITON,5
1,MARÍLIA,339,Prefeito,PSL,439,285,154,Nominal,REGIANE MELLO,5
1,MARÍLIA,339,Prefeito,#NULO#,439,285,154,Nulo,Nulo,25
1,MARÍLIA,339,Prefeito,#NULO#,439,285,154,Branco,Branco,9
1,MARÍLIA,339,Prefeito,PSDB,439,285,154,Nominal,DANIEL ALONSO,128
1,MARÍLIA,339,Prefeito,PODE,439,285,154,Nominal,CAMARINHA,62
1,MARÍLIA,339,Prefeito,PRTB,439,285,154,Nominal,JULIANO DA CAMPESTRE,22
1,MARÍLIA,339,Prefeito,PSOL,439,285,154,Nominal,NAYARA MAZINI,21
1,MARÍLIA,339,Prefeito,PT,439,285,154,Nominal,PROFESSOR JUVENAL,3
1,MARÍLIA,339,Prefeito,PDT,439,285,154,Nominal,ADÃO BRITO,3
1,MARÍLIA,340,Prefeito,PSOL,456,344,112,Nominal,NAYARA MAZINI,19
1,MARÍLIA,340,Prefeito,PT,456,344,112,Nominal,PROFESSOR JUVENAL,2
1,MARÍLIA,340,Prefeito,PV,456,344,112,Nominal,CAPITÃO ELITON,12
1,MARÍLIA,340,Prefeito,PCO,456,344,112,Nominal,LILIAN MIRANDA,1
1,MARÍLIA,340,Prefeito,PSDB,456,344,112,Nominal,DANIEL ALONSO,149
1,MARÍLIA,340,Prefeito,PODE,456,344,112,Nominal,CAMARINHA,92
1,MARÍLIA,340,Prefeito,#NULO#,456,344,112,Branco,Branco,22
1,MARÍLIA,340,Prefeito,PRTB,456,344,112,Nominal,JULIANO DA CAMPESTRE,15
1,MARÍLIA,340,Prefeito,PDT,456,344,112,Nominal,ADÃO BRITO,3
1,MARÍLIA,340,Prefeito,PSL,456,344,112,Nominal,REGIANE MELLO,2
1,MARÍLIA,340,Prefeito,#NULO#,456,344,112,Nulo,Nulo,27
1,MARÍLIA,341,Prefeito,#NULO#,401,259,142,Nulo,Nulo,20
1,MARÍLIA,341,Prefeito,#NULO#,401,259,142,Branco,Branco,10
1,MARÍLIA,341,Prefeito,PSDB,401,259,142,Nominal,DANIEL ALONSO,137
1,MARÍLIA,341,Prefeito,PRTB,401,259,142,Nominal,JULIANO DA CAMPESTRE,21
1,MARÍLIA,341,Prefeito,PSL,401,259,142,Nominal,REGIANE MELLO,1
1,MARÍLIA,341,Prefeito,PSOL,401,259,142,Nominal,NAYARA MAZINI,24
1,MARÍLIA,341,Prefeito,PT,401,259,142,Nominal,PROFESSOR JUVENAL,1
1,MARÍLIA,341,Prefeito,PODE,401,259,142,Nominal,CAMARINHA,40
1,MARÍLIA,341,Prefeito,PCO,401,259,142,Nominal,LILIAN MIRANDA,1
1,MARÍLIA,341,Prefeito,PV,401,259,142,Nominal,CAPITÃO ELITON,3
1,MARÍLIA,341,Prefeito,PDT,401,259,142,Nominal,ADÃO BRITO,1
1,MARÍLIA,342,Prefeito,PCO,322,221,101,Nominal,LILIAN MIRANDA,1
1,MARÍLIA,342,Prefeito,PV,322,221,101,Nominal,CAPITÃO ELITON,2
1,MARÍLIA,342,Prefeito,PODE,322,221,101,Nominal,CAMARINHA,83
1,MARÍLIA,342,Prefeito,#NULO#,322,221,101,Branco,Branco,6
1,MARÍLIA,342,Prefeito,PSDB,322,221,101,Nominal,DANIEL ALONSO,87
1,MARÍLIA,342,Prefeito,PRTB,322,221,101,Nominal,JULIANO DA CAMPESTRE,15
1,MARÍLIA,342,Prefeito,#NULO#,322,221,101,Nulo,Nulo,22
1,MARÍLIA,342,Prefeito,PSOL,322,221,101,Nominal,NAYARA MAZINI,4
1,MARÍLIA,342,Prefeito,PT,322,221,101,Nominal,PROFESSOR JUVENAL,1
1,MARÍLIA,343,Prefeito,PCO,435,306,129,Nominal,LILIAN MIRANDA,1
1,MARÍLIA,343,Prefeito,PV,435,306,129,Nominal,CAPITÃO ELITON,4
1,MARÍLIA,343,Prefeito,PSDB,435,306,129,Nominal,DANIEL ALONSO,134
1,MARÍLIA,343,Prefeito,#NULO#,435,306,129,Branco,Branco,17
1,MARÍLIA,343,Prefeito,#NULO#,435,306,129,Nulo,Nulo,27
1,MARÍLIA,343,Prefeito,PDT,435,306,129,Nominal,ADÃO BRITO,3
1,MARÍLIA,343,Prefeito,PRTB,435,306,129,Nominal,JULIANO DA CAMPESTRE,17
1,MARÍLIA,343,Prefeito,PSOL,435,306,129,Nominal,NAYARA MAZINI,11
1,MARÍLIA,343,Prefeito,PSL,435,306,129,Nominal,REGIANE MELLO,4
1,MARÍLIA,343,Prefeito,PT,435,306,129,Nominal,PROFESSOR JUVENAL,2
1,MARÍLIA,343,Prefeito,PODE,435,306,129,Nominal,CAMARINHA,86
1,MARÍLIA,345,Prefeito,PODE,458,329,129,Nominal,CAMARINHA,84
1,MARÍLIA,345,Prefeito,PDT,458,329,129,Nominal,ADÃO BRITO,4
1,MARÍLIA,345,Prefeito,PSOL,458,329,129,Nominal,NAYARA MAZINI,18
1,MARÍLIA,345,Prefeito,PV,458,329,129,Nominal,CAPITÃO ELITON,4
1,MARÍLIA,345,Prefeito,PSL,458,329,129,Nominal,REGIANE MELLO,3
1,MARÍLIA,345,Prefeito,PSDB,458,329,129,Nominal,DANIEL ALONSO,151
1,MARÍLIA,345,Prefeito,#NULO#,458,329,129,Nulo,Nulo,18
1,MARÍLIA,345,Prefeito,#NULO#,458,329,129,Branco,Branco,21
1,MARÍLIA,345,Prefeito,PRTB,458,329,129,Nominal,JULIANO DA CAMPESTRE,20
1,MARÍLIA,345,Prefeito,PT,458,329,129,Nominal,PROFESSOR JUVENAL,6
1,MARÍLIA,346,Prefeito,PRTB,264,203,61,Nominal,JULIANO DA CAMPESTRE,13
1,MARÍLIA,346,Prefeito,#NULO#,264,203,61,Nulo,Nulo,17
1,MARÍLIA,346,Prefeito,#NULO#,264,203,61,Branco,Branco,10
1,MARÍLIA,346,Prefeito,PSDB,264,203,61,Nominal,DANIEL ALONSO,78
1,MARÍLIA,346,Prefeito,PT,264,203,61,Nominal,PROFESSOR JUVENAL,2
1,MARÍLIA,346,Prefeito,PSOL,264,203,61,Nominal,NAYARA MAZINI,6
1,MARÍLIA,346,Prefeito,PODE,264,203,61,Nominal,CAMARINHA,74
1,MARÍLIA,346,Prefeito,PSL,264,203,61,Nominal,REGIANE MELLO,2
1,MARÍLIA,346,Prefeito,PV,264,203,61,Nominal,CAPITÃO ELITON,1
1,MARÍLIA,347,Prefeito,PRTB,221,172,49,Nominal,JULIANO DA CAMPESTRE,16
1,MARÍLIA,347,Prefeito,PODE,221,172,49,Nominal,CAMARINHA,60
1,MARÍLIA,347,Prefeito,PSL,221,172,49,Nominal,REGIANE MELLO,8
1,MARÍLIA,347,Prefeito,PT,221,172,49,Nominal,PROFESSOR JUVENAL,1
1,MARÍLIA,347,Prefeito,PSOL,221,172,49,Nominal,NAYARA MAZINI,1
1,MARÍLIA,347,Prefeito,#NULO#,221,172,49,Nulo,Nulo,13
1,MARÍLIA,347,Prefeito,PSDB,221,172,49,Nominal,DANIEL ALONSO,56
1,MARÍLIA,347,Prefeito,PDT,221,172,49,Nominal,ADÃO BRITO,1
1,MARÍLIA,347,Prefeito,#NULO#,221,172,49,Branco,Branco,14
1,MARÍLIA,347,Prefeito,PV,221,172,49,Nominal,CAPITÃO ELITON,2
1,MARÍLIA,348,Prefeito,PV,356,257,99,Nominal,CAPITÃO ELITON,4
1,MARÍLIA,348,Prefeito,PT,356,257,99,Nominal,PROFESSOR JUVENAL,2
1,MARÍLIA,348,Prefeito,PSOL,356,257,99,Nominal,NAYARA MAZINI,6
1,MARÍLIA,348,Prefeito,#NULO#,356,257,99,Branco,Branco,15
1,MARÍLIA,348,Prefeito,PDT,356,257,99,Nominal,ADÃO BRITO,1
1,MARÍLIA,348,Prefeito,PRTB,356,257,99,Nominal,JULIANO DA CAMPESTRE,16
1,MARÍLIA,348,Prefeito,PSDB,356,257,99,Nominal,DANIEL ALONSO,115
1,MARÍLIA,348,Prefeito,#NULO#,356,257,99,Nulo,Nulo,19
1,MARÍLIA,348,Prefeito,PODE,356,257,99,Nominal,CAMARINHA,72
1,MARÍLIA,348,Prefeito,PSL,356,257,99,Nominal,REGIANE MELLO,7
1,MARÍLIA,349,Prefeito,PSL,207,133,74,Nominal,REGIANE MELLO,1
1,MARÍLIA,349,Prefeito,PODE,207,133,74,Nominal,CAMARINHA,44
1,MARÍLIA,349,Prefeito,PSDB,207,133,74,Nominal,DANIEL ALONSO,55
1,MARÍLIA,349,Prefeito,#NULO#,207,133,74,Nulo,Nulo,14
1,MARÍLIA,349,Prefeito,#NULO#,207,133,74,Branco,Branco,4
1,MARÍLIA,349,Prefeito,PRTB,207,133,74,Nominal,JULIANO DA CAMPESTRE,7
1,MARÍLIA,349,Prefeito,PSOL,207,133,74,Nominal,NAYARA MAZINI,6
1,MARÍLIA,349,Prefeito,PT,207,133,74,Nominal,PROFESSOR JUVENAL,1
1,MARÍLIA,349,Prefeito,PDT,207,133,74,Nominal,ADÃO BRITO,1
1,MARÍLIA,350,Prefeito,#NULO#,379,255,124,Branco,Branco,16
1,MARÍLIA,350,Prefeito,PRTB,379,255,124,Nominal,JULIANO DA CAMPESTRE,13
1,MARÍLIA,350,Prefeito,PDT,379,255,124,Nominal,ADÃO BRITO,7
1,MARÍLIA,350,Prefeito,PT,379,255,124,Nominal,PROFESSOR JUVENAL,2
1,MARÍLIA,350,Prefeito,PSOL,379,255,124,Nominal,NAYARA MAZINI,20
1,MARÍLIA,350,Prefeito,#NULO#,379,255,124,Nulo,Nulo,16
1,MARÍLIA,350,Prefeito,PODE,379,255,124,Nominal,CAMARINHA,47
1,MARÍLIA,350,Prefeito,PSDB,379,255,124,Nominal,DANIEL ALONSO,130
1,MARÍLIA,350,Prefeito,PV,379,255,124,Nominal,CAPITÃO ELITON,4
1,MARÍLIA,351,Prefeito,PSDB,384,277,107,Nominal,DANIEL ALONSO,93
1,MARÍLIA,351,Prefeito,#NULO#,384,277,107,Nulo,Nulo,22
1,MARÍLIA,351,Prefeito,#NULO#,384,277,107,Branco,Branco,12
1,MARÍLIA,351,Prefeito,PSOL,384,277,107,Nominal,NAYARA MAZINI,11
1,MARÍLIA,351,Prefeito,PODE,384,277,107,Nominal,CAMARINHA,109
1,MARÍLIA,351,Prefeito,PRTB,384,277,107,Nominal,JULIANO DA CAMPESTRE,18
1,MARÍLIA,351,Prefeito,PDT,384,277,107,Nominal,ADÃO BRITO,3
1,MARÍLIA,351,Prefeito,PSL,384,277,107,Nominal,REGIANE MELLO,3
1,MARÍLIA,351,Prefeito,PT,384,277,107,Nominal,PROFESSOR JUVENAL,6
1,MARÍLIA,352,Prefeito,PSDB,456,331,125,Nominal,DANIEL ALONSO,150
1,MARÍLIA,352,Prefeito,#NULO#,456,331,125,Branco,Branco,16
1,MARÍLIA,352,Prefeito,#NULO#,456,331,125,Nulo,Nulo,29
1,MARÍLIA,352,Prefeito,PRTB,456,331,125,Nominal,JULIANO DA CAMPESTRE,20
1,MARÍLIA,352,Prefeito,PODE,456,331,125,Nominal,CAMARINHA,87
1,MARÍLIA,352,Prefeito,PSOL,456,331,125,Nominal,NAYARA MAZINI,23
1,MARÍLIA,352,Prefeito,PSL,456,331,125,Nominal,REGIANE MELLO,3
1,MARÍLIA,352,Prefeito,PV,456,331,125,Nominal,CAPITÃO ELITON,2
1,MARÍLIA,352,Prefeito,PDT,456,331,125,Nominal,ADÃO BRITO,1
1,MARÍLIA,353,Prefeito,PT,323,230,93,Nominal,PROFESSOR JUVENAL,1
1,MARÍLIA,353,Prefeito,PSOL,323,230,93,Nominal,NAYARA MAZINI,8
1,MARÍLIA,353,Prefeito,PODE,323,230,93,Nominal,CAMARINHA,65
1,MARÍLIA,353,Prefeito,PSL,323,230,93,Nominal,REGIANE MELLO,2
1,MARÍLIA,353,Prefeito,PV,323,230,93,Nominal,CAPITÃO ELITON,5
1,MARÍLIA,353,Prefeito,PDT,323,230,93,Nominal,ADÃO BRITO,2
1,MARÍLIA,353,Prefeito,#NULO#,323,230,93,Branco,Branco,10
1,MARÍLIA,353,Prefeito,PSDB,323,230,93,Nominal,DANIEL ALONSO,108
1,MARÍLIA,353,Prefeito,#NULO#,323,230,93,Nulo,Nulo,14
1,MARÍLIA,353,Prefeito,PRTB,323,230,93,Nominal,JULIANO DA CAMPESTRE,15
1,MARÍLIA,354,Prefeito,PSL,341,250,91,Nominal,REGIANE MELLO,5
1,MARÍLIA,354,Prefeito,PSOL,341,250,91,Nominal,NAYARA MAZINI,7
1,MARÍLIA,354,Prefeito,PODE,341,250,91,Nominal,CAMARINHA,77
1,MARÍLIA,354,Prefeito,PRTB,341,250,91,Nominal,JULIANO DA CAMPESTRE,14
1,MARÍLIA,354,Prefeito,PSDB,341,250,91,Nominal,DANIEL ALONSO,94
1,MARÍLIA,354,Prefeito,#NULO#,341,250,91,Branco,Branco,21
1,MARÍLIA,354,Prefeito,#NULO#,341,250,91,Nulo,Nulo,24
1,MARÍLIA,354,Prefeito,PV,341,250,91,Nominal,CAPITÃO ELITON,6
